|0|1|2|3|4
1205|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1206|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1207| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1208|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1209|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1210|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1211|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1212|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1213|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1214|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1215|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1216|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1217|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1218| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1219|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1220|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1221|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1222|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1223|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1224|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1225|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1226|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1227| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1228|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1229|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1230|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1231|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1232|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1233|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1234|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1235|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1236|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1237| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1238|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1239|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1240|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1241|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1242|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1243|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1244|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1245|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1246|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1247|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1248|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1249|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1250|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1251|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1252|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1253| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1254|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1255|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1256|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1257| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1258|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1259|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1260|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1261|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1262|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1263|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1264|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1265|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1266|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1267|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1268| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1269|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1270|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1271|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1272|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1273|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1274|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1275|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1276|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1277| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1278|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1279|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1280|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1281|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1282|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1283|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1284|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1285|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1286|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1287| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1288|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1289|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1290|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1291|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1292|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1293|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1294|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1295|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1296|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1297|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1298|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1299|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1300|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1301|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1302|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1303| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1304|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1305|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1306|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1307| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1308|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1309|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1310|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1311|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1312|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1313|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1314|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1315|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1316|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1317|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1318| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1319|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1320|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1321|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1322|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1323|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1324|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1325|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1326|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1327| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1328|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1329|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1330|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1331|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1332|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1333|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1334|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1335|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1336|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1337| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1338|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1339|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1340|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1341|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1342|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1343|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1344|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1345|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1346|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1347|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1348|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1349|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1350|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1351|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1352|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1353| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1354|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1355|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1356|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1357| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1358|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1359|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1360|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1361|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1362|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1363|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1364|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1365|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1366|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1367|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1368| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1369|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1370|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1371|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1372|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1373|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1374|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1375|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1376|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1377| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1378|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1379|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1380|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1381|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1382|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1383|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1384|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1385|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1386|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1387| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1388|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1389|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
